document_name,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
way,0.0836711,0.08454205,0.08403658,0.083552085,0.57990396,0.084294215
tilt,0.083535016,0.083343364,0.08334271,0.083343096,0.58309305,0.08334277
slew,0.08336817,0.08337032,0.083368294,0.08336927,0.58315545,0.08336848
option,0.08440034,0.08347267,0.0835185,0.08358994,0.58111095,0.08390756
mode,0.084731445,0.5791426,0.083574764,0.0841442,0.08389486,0.08451216
allow,0.08346896,0.083629966,0.0843949,0.083339915,0.08419203,0.5809742
keep,0.08393988,0.083630405,0.083598375,0.08333897,0.5818455,0.08364683
eye,0.58159417,0.08336109,0.08395476,0.08336042,0.08437003,0.08335952
eyepiec,0.08336815,0.083370365,0.0833683,0.08336926,0.5831554,0.08336848
use,0.083557725,0.08359444,0.084314935,0.08441918,0.57960695,0.08450678
acceleromet,0.083368205,0.083370455,0.083368324,0.08336927,0.5831553,0.083368495
devic,0.083623104,0.083986625,0.084564336,0.5792128,0.08439485,0.08421831
gentli,0.083368175,0.08337031,0.083368294,0.08336923,0.5831556,0.08336845
translat,0.5815034,0.08334401,0.08334332,0.08411972,0.08401932,0.08367023
movement,0.083368294,0.08337055,0.08419455,0.0833694,0.58232856,0.08336864
hand,0.083349794,0.083351,0.08334995,0.5816251,0.08396172,0.084362425
smooth,0.58064276,0.08335125,0.0843283,0.083351135,0.08397164,0.08435491
telescop,0.08353555,0.08334353,0.08334277,0.083343044,0.58309233,0.08334279
motion,0.08336822,0.08337038,0.08336849,0.08336959,0.5822518,0.08427156
8,0.58165705,0.08335136,0.08432922,0.083350256,0.08396218,0.08334989
share,0.08441857,0.08430019,0.083927765,0.5788996,0.08427033,0.0841835
It,0.08354038,0.083341084,0.5799421,0.083851844,0.08463366,0.084690906
skysafari,0.083337106,0.08333752,0.083337136,0.08333725,0.58331376,0.083337165
6,0.083746865,0.08333702,0.08377414,0.08343725,0.5823655,0.08333918
mobil,0.08334788,0.083612055,0.08378404,0.58127594,0.08375322,0.08422682
sky,0.0833481,0.08334911,0.083348155,0.083348595,0.5832578,0.083348244
map,0.08387454,0.08334404,0.08384502,0.08334319,0.5814381,0.084155075
system,0.083398856,0.083643444,0.08405741,0.08334063,0.08358676,0.5819729
help,0.083846614,0.08346539,0.58145803,0.08369673,0.08382664,0.08370656
organ,0.08371885,0.08368757,0.08351345,0.08363719,0.08389681,0.5815461
share,0.084420174,0.08430523,0.08392828,0.5788862,0.08427423,0.08418593
observ,0.08333534,0.083335735,0.08333536,0.083335474,0.5833227,0.08333538
experi,0.08391041,0.084141836,0.5801984,0.08382328,0.08408999,0.083836064
with,0.08427235,0.08378489,0.08349571,0.08467419,0.08378452,0.57998836
signup,0.083368175,0.08337043,0.0833683,0.08336927,0.5831553,0.08336848
see,0.08444782,0.084067576,0.58071476,0.083340496,0.08392658,0.08350276
share,0.08439356,0.0843025,0.08392726,0.5789226,0.084270574,0.08418354
observ,0.08333534,0.08333574,0.08333536,0.083335474,0.5833227,0.08333538
data,0.083728336,0.58089834,0.08376626,0.08333614,0.08358951,0.08468146
web,0.08361519,0.084335744,0.08333912,0.08333938,0.5816645,0.08370606
portal,0.0833682,0.083370455,0.08336834,0.083369315,0.5831552,0.08336851
livesky.com,0.083348095,0.08334917,0.083348155,0.083348595,0.5832577,0.08334825
afford,0.083368234,0.08337053,0.08423351,0.083369486,0.5822896,0.08336868
premium,0.08451264,0.08333909,0.08345081,0.58159846,0.083760574,0.08333841
membership,0.5821953,0.08336118,0.08335968,0.083360076,0.0843643,0.08335949
add,0.08389912,0.08347554,0.08366726,0.58060557,0.08394008,0.08441244
onlin,0.5808974,0.083775364,0.08358283,0.08408864,0.08411419,0.08354161
edit,0.08351476,0.083336696,0.08347785,0.5815656,0.08411558,0.083989464
view,0.08374151,0.084276445,0.08360303,0.083688356,0.5811215,0.083569154
edit,0.08351485,0.0833367,0.08347792,0.58155364,0.084130116,0.08398673
observ,0.08333533,0.08333573,0.083335355,0.08333547,0.58332276,0.08333537
add,0.08389791,0.08347531,0.08366666,0.5806527,0.08393872,0.084368676
observ,0.08333534,0.083335735,0.08333536,0.083335474,0.5833227,0.08333538
site,0.08334304,0.0844047,0.08355868,0.08334334,0.58176,0.083590195
manag,0.08409252,0.08333964,0.084007315,0.083340004,0.5817501,0.08347045
equip,0.083348155,0.08408089,0.0833483,0.083348714,0.5825256,0.08334838
final,0.08335581,0.08335733,0.0833558,0.08335655,0.084291995,0.58228254
view,0.08374281,0.08434372,0.08360381,0.08368943,0.5810504,0.08356982
edit,0.0835149,0.08333671,0.08347796,0.5815487,0.08413434,0.08398739
manag,0.084104456,0.08333964,0.08401877,0.083340004,0.5817265,0.08347061
set,0.08403135,0.08333713,0.5809294,0.08374498,0.08394756,0.0840096
file,0.08346848,0.08345708,0.08375982,0.08456357,0.58040684,0.08434422
skysafari,0.083337106,0.08333752,0.083337136,0.08333725,0.5833138,0.083337165
web,0.083615266,0.08434108,0.083339125,0.083339386,0.581659,0.08370616
fulli,0.08355382,0.08334442,0.083343625,0.083343945,0.08371806,0.5826961
function,0.08435059,0.08454217,0.08385749,0.08356674,0.08355531,0.58012766
web,0.08361593,0.08440016,0.08333913,0.08333939,0.5815983,0.08370711
version,0.08450074,0.0848058,0.08438727,0.5769073,0.08485506,0.084543854
for,0.5802871,0.0840001,0.083936125,0.08374118,0.0843499,0.08368558
even,0.0840089,0.08333919,0.08374887,0.5804889,0.08425092,0.08416318
gigant,0.0833682,0.08337039,0.08336833,0.08336928,0.58315533,0.08336848
databas,0.08336824,0.08337228,0.08420506,0.08336951,0.58231634,0.08336858
aim,0.08336813,0.08337037,0.083368264,0.08336923,0.5831556,0.08336843
dedic,0.08412098,0.08337069,0.08336841,0.08336931,0.58240193,0.08336868
amateur,0.08336815,0.08337037,0.083368294,0.08336926,0.58315545,0.08336847
profession,0.08333793,0.08353254,0.08333815,0.08348706,0.5824021,0.08390223
astronom,0.084121965,0.08337065,0.08336856,0.08336946,0.58150434,0.084265
check,0.08344086,0.580819,0.08457452,0.08333864,0.084032886,0.083794095
skysafari,0.083337106,0.08333752,0.083337136,0.08333724,0.5833138,0.083337165
6,0.0837298,0.083337,0.083746806,0.08343679,0.58241045,0.08333915
pro,0.5800597,0.08371436,0.08366527,0.085150436,0.083985075,0.08342516
'',0.083951786,0.08450846,0.08429248,0.5792008,0.08379862,0.08424788
b,0.08421663,0.08424824,0.5781789,0.084361576,0.084610835,0.0843838
'',0.08394891,0.08442775,0.08427562,0.5793074,0.083796695,0.084243655
find,0.08373696,0.083405904,0.58147824,0.083448775,0.08455688,0.083373256
share,0.08448893,0.08430578,0.08392995,0.57881016,0.08427804,0.08418719
book,0.084691145,0.08333522,0.5813568,0.083720125,0.083428316,0.08346836
love,0.0845659,0.0833435,0.08402052,0.08364419,0.581083,0.0833429
goodread,0.0833571,0.083358474,0.5832113,0.08335782,0.08335801,0.083357304
world,0.0838405,0.5804419,0.084074184,0.08420076,0.083338365,0.08410435
's,0.084642254,0.08451153,0.084102094,0.57848537,0.0839162,0.084342554
largest,0.5810459,0.08404411,0.08443181,0.083345614,0.08378708,0.08334546
site,0.083343044,0.084441185,0.08355898,0.08334335,0.5817229,0.08359055
reader,0.5810909,0.08376713,0.08390096,0.08456651,0.08333714,0.08333732
book,0.08468548,0.08333523,0.58136255,0.083720066,0.08342831,0.08346835
recommend,0.083990656,0.083340235,0.58229226,0.08333956,0.08355424,0.08348303
more,0.08351079,0.08371042,0.0838067,0.08334196,0.08334188,0.58228827
75,0.08338939,0.0833926,0.58304554,0.08339106,0.083391525,0.083389856
million,0.08444102,0.083571516,0.5805313,0.083338656,0.08445378,0.083663724
member,0.0846828,0.08448079,0.5807623,0.08335809,0.0833584,0.083357625
ad,0.0842658,0.08403469,0.58028036,0.08370983,0.08389785,0.08381143
2.2,0.08338939,0.083392605,0.58304554,0.08339106,0.083391525,0.08338986
billion,0.08336203,0.5818055,0.08402718,0.08336282,0.08336296,0.08407949
book,0.084614076,0.08333522,0.5814353,0.08371917,0.08342812,0.08346807
shelv,0.08338939,0.0833926,0.58304554,0.08339106,0.083391525,0.083389856
goodread,0.0833571,0.083358474,0.5832113,0.08335782,0.08335801,0.083357304
servic,0.083439305,0.08399637,0.58208054,0.08333635,0.083511874,0.083635546
find,0.0837375,0.08340599,0.5814389,0.0834489,0.08459542,0.08337329
get,0.0841693,0.084156565,0.5789477,0.0844203,0.084509,0.08379711
book,0.08467731,0.083335236,0.5813709,0.08371997,0.08342829,0.083468325
scan,0.083334886,0.08339897,0.0835024,0.58192337,0.083540924,0.08429941
book,0.08467371,0.08333523,0.5813745,0.083719924,0.08342828,0.0834683
cover,0.08333975,0.0833398,0.08366306,0.5828339,0.0833396,0.08348385
instantli,0.08392471,0.08334577,0.5816186,0.08441751,0.083345436,0.08334799
read,0.084203936,0.08407661,0.5812603,0.08379038,0.08333441,0.083334334
review,0.08341549,0.08350789,0.5824155,0.083455436,0.08386843,0.083337225
save,0.08366019,0.08423948,0.084422395,0.58016425,0.083561435,0.08395227
want,0.08413464,0.08346746,0.0840295,0.083436124,0.08347547,0.5814568
read,0.084217474,0.084077336,0.5812457,0.083790705,0.083334416,0.08333434
shelf,0.08467399,0.08339279,0.5817599,0.08339154,0.08339174,0.083389975
get,0.08417042,0.08415768,0.5789215,0.084448665,0.08450416,0.0837976
person,0.0840554,0.084017985,0.5817683,0.0833594,0.083391055,0.08340788
recommend,0.08398639,0.083340235,0.58229667,0.08333956,0.08355418,0.083482996
base,0.5819632,0.08334151,0.084417045,0.083340816,0.08359675,0.08334071
tast,0.083389394,0.08339261,0.58304554,0.08339107,0.08339153,0.08338987
brows,0.5821779,0.08334622,0.0840393,0.08374538,0.08334576,0.08334546
featur,0.084272265,0.08357782,0.084056474,0.08399614,0.08449508,0.57960224
book,0.08466279,0.08333523,0.5813857,0.0837198,0.08342825,0.083468266
genr,0.0835462,0.083342865,0.5830837,0.08334244,0.0833426,0.08334222
discov,0.08354936,0.58231944,0.084100395,0.083343655,0.083343744,0.0833434
book,0.58111066,0.08333539,0.08488263,0.08375455,0.08343661,0.08348018
'll,0.08468374,0.08339298,0.5817508,0.083391085,0.083391555,0.08338984
love,0.08456542,0.08334349,0.0840205,0.083644174,0.58108354,0.083342895
see,0.08445102,0.08406769,0.58071136,0.083340496,0.08392667,0.08350278
friend,0.08460658,0.08384184,0.5783474,0.08475295,0.084502876,0.08394836
read,0.084195085,0.08407811,0.58126783,0.08379024,0.08333441,0.083334334
buy,0.58114606,0.08334902,0.08445936,0.08382601,0.083871745,0.083347775
borrow,0.58257484,0.08336087,0.083984375,0.08336005,0.08336023,0.08335962
book,0.084609,0.08333522,0.5814405,0.08371911,0.08342811,0.083468065
conveni,0.08334969,0.083623245,0.5830076,0.08333988,0.08333985,0.08333974
link,0.083342545,0.084255524,0.08376761,0.08334174,0.08334186,0.5819507
track,0.08373764,0.08366916,0.5815026,0.08366773,0.0839031,0.08351974
share,0.0844078,0.08431392,0.083928175,0.5788907,0.08427457,0.08418484
book,0.08464014,0.08333523,0.58140874,0.083719514,0.0834282,0.08346818
search,0.08391045,0.08451517,0.5790597,0.08441956,0.084587984,0.083507136
rate,0.083434515,0.08333853,0.5827703,0.083338305,0.08350614,0.08361223
review,0.083415486,0.08350787,0.58241695,0.08345543,0.08386706,0.083337225
book,0.084638774,0.08333522,0.58141017,0.08371949,0.08342818,0.08346818
catalog,0.5820763,0.083338484,0.083431415,0.08365888,0.08415736,0.08333755
keep,0.08395378,0.08363071,0.083598666,0.08333897,0.5818307,0.083647154
track,0.08373508,0.083668545,0.5815242,0.08366707,0.083885685,0.083519444
book,0.08463851,0.08333522,0.5814104,0.08371949,0.08342818,0.08346818
want,0.08414514,0.08346746,0.08402048,0.08343613,0.08347548,0.58145535
read,0.084220335,0.08408389,0.58123595,0.08379103,0.083334416,0.08333434
read,0.08425391,0.08410165,0.5811832,0.08379249,0.083334416,0.08333434
add,0.0838976,0.08347525,0.08366649,0.58066463,0.08393838,0.084357664
statu,0.08366225,0.08334962,0.582382,0.0833489,0.08390851,0.08334864
updat,0.08382566,0.08421757,0.5802234,0.08334076,0.084403194,0.08398939
book,0.08461048,0.08333522,0.581439,0.083719134,0.08342811,0.083468065
're,0.08334049,0.083341,0.083737135,0.08361115,0.58244514,0.08352509
current,0.08347374,0.083340205,0.58279943,0.083339855,0.08356065,0.08348613
read,0.08419163,0.08407521,0.5812745,0.083789885,0.08333441,0.083334334
join,0.08361927,0.5822723,0.08376408,0.083452865,0.083467975,0.08342349
read,0.08422669,0.084080935,0.58123255,0.08379103,0.083334416,0.08333434
challeng,0.0833497,0.08335074,0.084360376,0.58223855,0.083350584,0.08335005
help,0.08384394,0.08346536,0.5814611,0.08369662,0.083826356,0.08370663
read,0.08424325,0.08408331,0.5812131,0.08379157,0.08333441,0.083334334
discuss,0.08338939,0.0833926,0.58304554,0.08339106,0.083391525,0.08338986
book,0.084621646,0.08333522,0.58142763,0.083719276,0.08342814,0.08346811
messag,0.08404972,0.083342865,0.5822665,0.08334224,0.083656214,0.08334244
review,0.08341546,0.08350781,0.5824207,0.08345539,0.08386342,0.083337225
group,0.5817716,0.08355853,0.08402338,0.08369409,0.083501555,0.083450764
recommend,0.08399754,0.083340235,0.5822852,0.08333956,0.08355434,0.0834831
book,0.08469194,0.08333522,0.58135605,0.08372013,0.083428316,0.08346837
friend,0.0846398,0.0838389,0.08472475,0.57835484,0.08449686,0.08394484
'',0.08394872,0.08442283,0.08427614,0.57931334,0.083796576,0.08424242
b'find,0.5815244,0.083413355,0.08487439,0.08339616,0.08339693,0.08339479
stori,0.58262515,0.08371466,0.08342244,0.083568804,0.08333446,0.08333448
share,0.08441542,0.084317304,0.08392902,0.57886547,0.08428391,0.08418894
webtoon,0.08333719,0.083339155,0.5833119,0.08333726,0.08333731,0.083337165
largest,0.581144,0.084040344,0.084339485,0.083345585,0.08378521,0.08334542
webcom,0.08334111,0.5832938,0.08334137,0.08334127,0.08334134,0.08334111
commun,0.08465151,0.57907665,0.08447274,0.083495975,0.084467396,0.083835706
world,0.083838604,0.5805011,0.08407254,0.08415398,0.08333836,0.08409547
home,0.5818133,0.08354421,0.084537245,0.083337724,0.08333748,0.08343009
epic,0.08339916,0.08348091,0.58291817,0.08340081,0.083401605,0.0833994
saga,0.08339802,0.08346406,0.5829398,0.08339962,0.08340028,0.08339824
short,0.084736906,0.08340758,0.58167434,0.08339386,0.08339463,0.0833927
stori,0.582622,0.0837174,0.08342247,0.083569184,0.08333445,0.083334476
manga,0.08374348,0.08334667,0.58287233,0.08334596,0.08334604,0.08334554
daili,0.5817124,0.0833458,0.084241934,0.08334471,0.08374614,0.08360898
comic,0.083640054,0.08333542,0.58238137,0.08333504,0.08333506,0.08397306
strip,0.083357446,0.083359346,0.58320934,0.083358005,0.08335837,0.08335748
access,0.08427485,0.08371376,0.5802161,0.08347297,0.08417966,0.084142655
thousand,0.581238,0.08435639,0.08372386,0.083340846,0.083595246,0.08374565
creator-own,0.08339885,0.083479226,0.58292097,0.08340056,0.08340124,0.08339916
comic,0.08364019,0.083335415,0.5823759,0.083335035,0.08333505,0.083978415
anytim,0.58135045,0.08363756,0.084352136,0.08353185,0.08355181,0.08357623
anywher,0.5792554,0.08416149,0.08447656,0.084645584,0.08358867,0.08387236
across,0.08359345,0.08334362,0.5813712,0.08425173,0.08356706,0.08387295
23,0.083394565,0.08342441,0.5829934,0.08339611,0.08339674,0.083394796
genr,0.08354588,0.083342865,0.583084,0.08334244,0.0833426,0.08334222
includ,0.0843631,0.083482936,0.084371574,0.5795403,0.08408427,0.08415783
romanc,0.08373097,0.084104665,0.58212477,0.08334665,0.083346754,0.083346196
comedi,0.08448684,0.58211994,0.08335349,0.08334663,0.0833468,0.08334632
action,0.5814985,0.08479324,0.083678894,0.083343156,0.08334315,0.08334304
fantasi,0.08376944,0.58189046,0.08427918,0.0833537,0.08335398,0.08335322
horror,0.08335745,0.08335938,0.5832094,0.08335801,0.0833583,0.08335748
featur,0.084277205,0.08357847,0.08405906,0.08399841,0.08456921,0.57951766
action-pack,0.08339435,0.08342188,0.58299685,0.08339585,0.08339651,0.08339455
intern,0.083355635,0.08381944,0.08349765,0.084124915,0.08335658,0.58184576
blockbust,0.083391495,0.08340021,0.5830302,0.0833929,0.08339351,0.08339165
tower,0.08339185,0.08340238,0.5830266,0.08339326,0.083393864,0.08339202
god,0.0833594,0.08340269,0.5831584,0.08335991,0.08336023,0.08335936
nobless,0.08339228,0.083405346,0.58302176,0.08339373,0.08339439,0.08339247
the,0.084472105,0.08368763,0.08414177,0.08421606,0.5789941,0.08448837
god,0.083359405,0.08340281,0.58315825,0.08335992,0.08336024,0.08335937
high,0.083663866,0.08335009,0.5823682,0.083349064,0.08391992,0.083348885
school,0.08334424,0.08448345,0.083349355,0.083769605,0.08334453,0.58170885
suspens,0.084751174,0.08341261,0.58165336,0.083394445,0.083395235,0.08339324
thriller,0.5830056,0.08334855,0.08360914,0.083345614,0.08334576,0.083345346
sweet,0.08339242,0.083406776,0.58301973,0.08339392,0.083394535,0.08339266
home,0.08515041,0.08357826,0.5811492,0.08333842,0.08333813,0.08344554
global,0.083385855,0.08348366,0.08442469,0.083387285,0.08338772,0.5819308
rom-com,0.083439164,0.08461006,0.5816261,0.08344191,0.083443075,0.083439656
phenomenon,0.08339155,0.08340086,0.5830292,0.083393,0.083393626,0.083391756
true,0.5830815,0.08334704,0.083542585,0.08334301,0.08334313,0.08334276
beauti,0.08347839,0.08467887,0.08333737,0.0834385,0.58136517,0.083701655
adapt,0.0833359,0.08387804,0.58263534,0.083336085,0.083336085,0.08347857
major,0.083345875,0.5828538,0.08334743,0.08376067,0.083346255,0.08334592
TV,0.08339827,0.083469234,0.5829333,0.083399944,0.08340067,0.08339856
stream,0.58217764,0.08334689,0.084438406,0.083345726,0.08334592,0.08334542
format,0.08360348,0.083490714,0.083458796,0.5819699,0.08373444,0.08374263
dive,0.08360935,0.5830032,0.08334876,0.08334628,0.08334642,0.083346
webtoon,0.0833372,0.083339304,0.58331174,0.08333728,0.08333733,0.08333718
origin,0.5827647,0.083344385,0.08355476,0.083650015,0.0833432,0.08334291
award-win,0.08414822,0.08338673,0.08413975,0.08337271,0.58158314,0.08336946
comic,0.08364054,0.08333542,0.58235717,0.08333504,0.08333506,0.08399683
updat,0.0838237,0.08418534,0.58030003,0.08334074,0.08436447,0.08398573
weekli,0.580983,0.08337289,0.08391366,0.08336012,0.08436546,0.08400487
discov,0.083550036,0.5822602,0.08415888,0.083343685,0.08334378,0.08334343
voic,0.08400904,0.58035046,0.083360106,0.08381576,0.08383109,0.08463354
canva,0.08333592,0.08334853,0.0833661,0.5828657,0.08333614,0.08374756
creator,0.083337285,0.08475762,0.08333704,0.58186144,0.08333693,0.08336972
self-publish,0.5826207,0.08337156,0.08392793,0.08335998,0.083360314,0.08335949
seri,0.083339594,0.08364454,0.58213353,0.08420288,0.08333982,0.0833396
vibrant,0.08339281,0.083409615,0.58301526,0.08339432,0.08339494,0.083393045
divers,0.08334571,0.58327013,0.083346315,0.08334599,0.083346106,0.083345726
audienc,0.08339172,0.08340151,0.58302796,0.083393134,0.0833938,0.08339189
join,0.08362276,0.58223283,0.08379866,0.08345335,0.08346858,0.08342382
webtoon,0.0833372,0.08333932,0.5833117,0.08333728,0.08333733,0.08333718
find,0.083736695,0.08340587,0.58149725,0.0834487,0.084538296,0.08337323
your,0.08451967,0.5806097,0.08388444,0.083927155,0.08345907,0.08359997
stori,0.5826294,0.08371071,0.083422385,0.08356857,0.08333445,0.083334476
today,0.08380524,0.5816333,0.08367521,0.08364457,0.08334297,0.08389871
